"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
1 0 0 "M" 0 3 1 0 0.55 -14.8704133312384 2.53746487065137 0 -17.4078782018898
2 0 0 "M" 0 3 0 0 0.536667 -10.4170813634198 -4.01999511199004 0 -6.39708625142971
3 0 0 "M" 0 3 1 0 0.566667 -2.60839887035161 2.06330157299984 0 -4.67170044335144
4 0 0 "M" 0 2 0 0 0.52 -16.8991495125233 -3.79349425665825 0 -13.1056552558651
5 0 0 "M" 0 2 3 0 0.55 -11.3762581411133 -15.4268986340148 0 4.05064049290153
6 0 0 "M" 0 3 2 0 0.54 7.31918920152856 4.99629607526846 0 2.3228931262601
7 0 0 "M" 0 1 2 0 0.55 -13.7926153503709 -15.2380303331118 0 1.44541498274091
8 0 0 "M" 0 1 3 0 0.576667 1.54051221478931 3.04810312381513 0 -1.50759090902582
9 0 0 "M" 0 4 2 0 0.526667 -9.08669907810707 -14.4265177226022 0 5.33981864449509
10 0 0 "M" 0 2 2 0 0.49 4.84231873689034 12.8917876395974 0 -8.04946890270702
11 0 0 "M" 0 3 0 0 0.546667 1.96985396365535 -4.0855790367516 0 6.05543300040695
12 0 0 "M" 0 2 0 0 0.62 -9.65546893075101 -19.5325217811192 0 9.87705285036817
13 0 0 "M" 0 3 2 0 0.53 -21.576268774568 -10.1266118893158 0 -11.4496568852522
14 0 0 "M" 0 1 1 0 0.58 9.21158840189513 2.59618110297886 0 6.61540729891627
15 0 0 "M" 0 5 0 0 0.553333 -6.20104280883941 3.41366615485497 0 -9.61470896369437
16 0 0 "M" 0 1 1 0 0.543333 6.85039646977576 6.07589388166241 0 0.774502588113344
17 0 0 "M" 0 6 0 0 0.533333 -19.3614840771797 -7.67763452999757 0 -11.6838495471822
18 0 0 "M" 0 0 2 0 0.533333 5.17762474824401 18.4206313055926 0 -13.2430065573486
19 0 0 "M" 0 0 2 0 0.563333 -17.5074196453428 0.952159602134044 0 -18.4595792474769
20 0 0 "M" 0 2 2 0 0.556667 -15.5945067478737 -15.6906168196808 0 0.0961100718071741
21 0 0 "M" 0 0 3 0 0.626667 -22.5016270898894 -20.9394175668632 0 -1.56220952302622
22 0 0 "M" 0 3 1 0 0.556667 4.30936415528448 -7.54270045854859 0 11.8520646138331
23 0 0 "M" 0 3 1 0 0.51 -13.294813806925 0.207977840814687 0 -13.5027916477397
24 0 0 "M" 0 0 2 0 0.53 -9.41231823538034 -13.0972067068064 0 3.68488847142611
25 0 0 "M" 0 1 3 0 0.536667 21.3248212207563 12.2637070141083 0 9.06111420664802
26 0 0 "M" 0 1 1 0 0.526667 8.2491539396131 20.8795853523882 0 -12.6304314127751
27 0 0 "M" 0 1 1 0 0.49 -6.68006450048427 3.44596732175297 0 -10.1260318222372
28 0 0 "M" 0 3 2 0 0.556667 -14.3953288115517 -13.9004254419423 0 -0.494903369609305
29 0 0 "M" 0 0 2 0 0.49 -5.63209813970776 8.75109023142588 0 -14.3831883711336
30 0 0 "M" 0 2 1 0 0.513333 6.08256852133849 2.17336130396523 0 3.90920721737326
31 0 0 "F" 0 3 1 0 0.566667 1.63822356792094 8.31527575171666 0 -6.67705218379572
32 0 0 "F" 0 1 0 0 0.63 0.823457903182817 10.8054755527779 0 -9.98201764959505
33 0 0 "F" 0 1 3 0 0.533333 27.860517214229 15.8142712692427 0 12.0462459449863
34 0 0 "F" 0 1 1 0 0.573333 5.80825813802732 -4.04014105651822 0 9.84839919454554
35 0 0 "F" 0 3 0 0 0.553333 -3.47616685896208 -0.074503206461966 0 -3.40166365250012
36 0 0 "F" 0 1 1 0 0.576667 -26.0553709366338 -4.58473452458884 0 -21.4706364120449
37 0 0 "F" 0 2 0 0 0.543333 -5.22329693800829 5.07725432451013 0 -10.3005512625184
38 0 0 "F" 0 0 3 0 0.55 7.94274845217139 9.9101747701448 0 -1.96742631797341
39 0 0 "F" 0 1 0 0 0.533333 -5.05757219045945 -3.32763446436077 0 -1.72993772609868
40 0 0 "F" 0 3 1 0 0.523333 -16.5027144815745 -8.55434344422173 0 -7.94837103735274
41 0 0 "F" 0 1 1 0 0.553333 -2.53662042043578 3.43383062383181 0 -5.97045104426759
42 0 0 "F" 0 1 3 0 0.54 -14.333451593216 -6.91770522895777 0 -7.41574636425827
43 0 0 "F" 0 0 1 0 0.54 -27.0730190635213 -8.88877055903327 0 -18.1842485044881
44 0 0 "F" 0 1 0 0 0.48 -27.7310183737707 -30.1635773129093 0 2.43255893913854
45 0 0 "F" 0 1 1 0 0.536667 -8.11657265321053 -0.427596998878567 0 -7.68897565433196
46 0 0 "F" 0 2 1 0 0.573333 -2.15871814671199 12.8369919110502 0 -14.9957100577622
47 0 0 "F" 0 0 4 0 0.56 3.23112305882118 4.74414333574378 0 -1.5130202769226
48 0 0 "F" 0 1 1 0 0.55 -28.8964907330701 -15.3548250694265 0 -13.5416656636436
49 0 0 "F" 0 1 1 0 0.563333 13.8912220145635 7.00820059400647 0 6.88302142055707
50 0 0 "F" 0 1 2 0 0.583333 9.75151967683183 11.0089580511138 0 -1.25743837428199
51 0 0 "F" 0 1 0 0 0.61 14.1773587569262 4.63330742474958 0 9.54405133217664
52 0 0 "F" 0 4 0 0 0.48 -18.067436288399 -1.08135001201142 0 -16.9860862763876
53 0 0 "F" 0 1 0 0 0.54 13.2480518465044 7.44077867222909 0 5.80727317427533
54 0 0 "F" 0 1 0 0 0.53 -6.24205701558129 -7.32892993651726 0 1.08687292093597
55 0 0 "F" 0 2 1 0 0.556667 -8.23028345390644 -2.43556586654818 0 -5.79471758735826
56 0 0 "F" 0 2 2 0 0.59 10.6019468250486 7.46668275512041 0 3.13526406992815
57 0 0 "F" 0 2 1 0 0.493333 11.3563431749057 -3.59594583062792 0 14.9522890055336
58 0 0 "F" 0 3 1 0 0.586667 -11.2974567413199 -6.00212041773649 0 -5.29533632358344
59 0 0 "F" 0 1 3 0 0.553333 -6.80541974323501 -8.03885929447612 0 1.23343955124111
60 0 0 "F" 0 1 3 0 0.53 -9.09357346462613 2.90277521164168 0 -11.9963486762678
61 0 0 "F" 0 1 3 0 0.516667 -11.9381805919962 -17.3244879558134 0 5.38630736381721
62 0 0 "F" 0 1 0 0 0.573333 -17.0485382879578 -7.15128904576699 0 -9.89724924219081
63 0 0 "F" 0 1 2 0 0.586667 -17.9568266342147 -4.26053463836859 0 -13.6962919958461
64 0 0 "F" 0 0 1 0 0.55 -12.3399690646405 -12.9252399070261 0 0.585270842385592
65 0 0 "F" 0 2 1 0 0.546667 3.51615004057792 3.77965212506449 0 -0.263502084486566
66 0 0 "F" 0 3 1 0 0.553333 12.5739804351496 -2.45069602209406 0 15.0246764572437
67 0 0 "F" 0 1 1 0 0.586667 -7.01654819521019 -3.6168663541179 0 -3.39968184109229
68 0 0 "F" 0 1 1 0 0.56 0.145729873649454 9.8654966724481 0 -9.71976679879865
69 0 0 "F" 0 0 1 0 0.526667 -5.54831740446162 -8.01262018229123 0 2.46430277782961
70 0 0 "F" 0 4 0 0 0.52 4.3764552566854 5.09696007628182 0 -0.720504819596419
71 0 0 "F" 0 1 1 0 0.556667 17.6858087923881 12.7482220693742 0 4.93758672301388
72 0 0 "F" 0 3 1 0 0.573333 10.813745775108 -2.82140246615525 0 13.6351482412633
73 0 0 "F" 0 1 2 0 0.553333 7.63913804916733 4.75109592033069 0 2.88804212883665
74 0 0 "F" 0 3 1 0 0.556667 1.18157659053785 -3.96646795888698 0 5.14804454942483
75 0 0 "F" 0 1 2 0 0.55 11.9643481185328 5.06411313961129 0 6.90023497892151
76 0 0 "F" 0 2 0 0 0.54 1.14508116758565 7.94634056325243 0 -6.80125939566678
77 0 0 "F" 0 3 1 0 0.536667 -18.3659429291946 -14.8216176619271 0 -3.5443252672675
78 0 0 "F" 0 3 0 0 0.63 -1.78631203798924 4.57039014600705 0 -6.3567021839963
79 0 0 "F" 0 1 2 0 0.56 -38.6258713414703 -15.9403993947926 0 -22.6854719466777
80 0 0 "F" 0 1 1 0 0.526667 7.66419432076508 -9.29325840086319 0 16.9574527216283
81 0 0 "F" 0 1 3 0 0.616667 2.92558647263909 1.84522736303132 0 1.08035910960778
82 0 0 "F" 0 0 1 0 0.523333 4.26053128974507 4.25282081893175 0 0.00771047081331888
83 0 0 "F" 0 1 2 0 0.543333 7.20312735344967 2.10135625575048 0 5.10177109769919
84 0 0 "F" 0 1 3 0 0.556667 3.93373436324075 -1.47807925584115 0 5.41181361908191
85 0 0 "F" 0 4 0 0 0.543333 14.6293377396679 6.64128020201428 0 7.98805753765362
86 0 0 "F" 0 2 2 0 0.53 -3.95913509986554 -12.0897997351658 0 8.13066463530027
87 0 0 "F" 0 1 2 0 0.546667 0.446042490975804 1.45055988910655 0 -1.00451739813074
88 0 0 "F" 0 2 0 0 0.6 -5.19951009308329 6.53340127641291 0 -11.7329113694962
89 0 0 "F" 0 0 1 0 0.506667 -26.7212961151512 -26.4304427222742 0 -0.290853392877013
90 0 0 "F" 0 0 4 0 0.553333 -9.46043907158037 14.4281466108075 0 -23.8885856823879
91 0 0 "F" 0 1 0 0 0.59 37.4928839489939 25.6281267934121 0 11.8647571555818
92 0 0 "F" 0 1 0 0 0.59 -14.050613045206 -7.72368886475808 0 -6.32692418044796
93 0 0 "F" 0 2 2 0 0.506667 -3.51383194300176 3.26772327927486 0 -6.78155522227662
94 0 0 "F" 0 1 3 0 0.546667 8.68045018714954 10.4402167344412 0 -1.75976654729171
95 0 0 "F" 0 1 1 0 0.606667 3.84235514388568 13.1820837743083 0 -9.33972863042261
96 0 0 "F" 0 1 3 0 0.57 -10.8065693812352 -8.68941635923418 0 -2.11715302200104
97 0 0 "F" 0 2 2 0 0.556667 -0.11927745231504 3.09860728429242 0 -3.21788473660746
98 0 0 "F" 0 2 2 0 0.52 2.35476364366563 2.03563950524833 0 0.319124138417304
99 0 0 "F" 0 1 3 0 0.586667 0.17066812196988 1.57052663150179 0 -1.39985850953191
100 0 0 "F" 0 4 0 0 0.573333 -1.03259818971191 -15.1039037720966 0 14.0713055823847
101 21 87 "F" 1 2 1 0 0.596667 19.8683659915827 16.5905593831496 0 3.2778066084331
102 21 31 "F" 1 1 2 0 0.516667 1.39401247749048 -0.248982974886782 0 1.64299545237726
103 21 86 "F" 1 2 1 0 0.556667 -3.23214162990437 -10.1062678533133 0 6.87412622340898
104 13 85 "M" 1 0 0 0 0.563333 10.4065892221753 7.3324835653702 0 3.07410565680508
105 13 72 "F" 1 0 0 0 0.596667 -10.6277210301629 -1.06206311636156 0 -9.56565791380133
106 13 92 "M" 1 2 2 0 0.576667 -28.2570826466781 -15.4942774695419 0 -12.7628051771362
107 11 94 "M" 1 0 0 0 0.55 21.4488575046201 14.6276631688995 0 6.82119433572059
108 11 34 "M" 1 0 0 0 0.55 13.9396232106416 0.0283720303250022 0 13.9112511803166
109 11 65 "M" 1 0 0 0 0.543333 -17.906254666297 -14.9294769451994 0 -2.97677772109764
110 9 89 "F" 1 3 0 0 0.54 -5.88565796963646 -14.4539651888103 0 8.56830721917379
111 9 84 "M" 1 0 0 0 0.52 0.499419906803444 -10.1233088013148 0 10.6227287081182
112 9 40 "M" 1 0 0 0 0.513333 0.235919298350375 -7.33311411984586 0 7.56903341819624
113 17 91 "M" 1 0 0 0 0.563333 -11.719518888096 -6.89846124310554 0 -4.82105764499047
114 17 53 "M" 1 2 2 0 0.53 -6.55806582061534 -2.20032254778065 0 -4.35774327283469
115 17 48 "M" 1 1 3 0 0.563333 -2.36477962377752 1.56250909216712 0 -3.92728871594465
116 2 76 "M" 1 0 0 0 0.53 -9.20025268555057 -8.46646089670853 0 -0.733791788842037
117 2 81 "M" 1 0 0 0 0.486667 -18.1011438544987 -16.6514010746779 0 -1.44974277982081
118 2 95 "M" 1 0 0 0 0.566667 -12.0556228769682 2.56202442604367 0 -14.6176473030119
119 30 59 "M" 1 0 0 0 0.563333 26.1380775076024 20.9215368576078 0 5.21654064999462
120 30 58 "F" 1 0 0 0 0.563333 -25.9745750218559 -14.6546750363498 0 -11.3198999855061
121 30 37 "M" 1 0 0 0 0.556667 -20.3133350427993 -17.3755713461926 0 -2.93776369660671
122 28 54 "M" 1 3 2 0 0.596667 7.18564398594712 -3.32211715258409 0 10.5077611385312
123 28 50 "M" 1 0 0 0 0.576667 28.7749995073692 7.29874655844911 0 21.4762529489201
124 28 83 "F" 1 0 3 0 0.516667 -2.95159245925884 -3.53084289330412 0 0.579250434045279
125 7 32 "M" 1 0 0 0 0.53 -21.8203253798862 -14.2320751117383 0 -7.58825026814784
126 7 56 "F" 1 0 0 0 0.563333 10.0003291659849 8.57201311842065 0 1.42831604756422
127 7 97 "F" 1 0 0 0 0.56 -1.91976945616462 5.64422390135027 0 -7.56399335751489
128 5 68 "F" 1 1 2 0 0.59 0.875376857662011 -3.68800049689479 0 4.5633773545568
129 5 63 "F" 1 2 1 0 0.523333 -7.96859122278253 -0.595084463990748 0 -7.37350675879179
130 5 60 "M" 1 2 2 0 0.546667 -0.875300536690244 11.9667884881765 0 -12.8420890248668
131 4 55 "M" 1 0 0 0 0.593333 -25.5210669925554 -8.08160871571486 0 -17.4394582768406
132 4 75 "M" 1 4 0 0 0.516667 10.2033024003068 0.42542950895743 0 9.77787289134938
133 26 77 "M" 1 0 0 0 0.553333 4.16493770093355 11.7057944177577 0 -7.54085671682415
134 26 33 "F" 1 0 0 0 0.546667 3.97112552487272 4.38107861297546 0 -0.409953088102739
